chr	pos_start	pos_end	shared_num/methy_in_normal/methy_in_tumor/pos_num	tumor_methy_num/tumor_NONE_methy_num	tumor_methy_ratio	normal_methy_num/normal_NONE_methy_num	normal_methy_ratio	chisq.test_p-value	t.test_p-value	PlotColor
chr5	132759689	132759983	0/5/2/7	66/5	0.93	0/23	0.00	2.41e-17	4.40e-07	blue
chr5	132849595	132849730	0/5/2/7	71/0	1.00	25/5	0.83	4.18e-04	1.68e-05	blue
chr5	132896350	132896559	3/3/5/5	31/3	0.91	43/31	0.58	5.89e-04	3.39e-02	blue
chr5	133741017	133741176	0/4/3/7	38/9	0.81	31/0	1.00	9.58e-03	8.70e-04	blue
chr5	137778123	137778310	5/6/7/8	84/22	0.79	120/0	1.00	1.50e-07	3.24e-04	blue
chr5	139580184	139580270	4/4/5/5	20/32	0.38	51/26	0.66	1.87e-03	6.88e-03	blue
chr5	140249069	140249139	7/8/7/8	14/121	0.10	39/62	0.39	2.68e-07	4.11e-03	blue
chr5	140249069	140249139	7/8/7/8	14/121	0.10	39/62	0.39	2.68e-07	4.11e-03	blue
chr5	140249069	140249139	7/8/7/8	14/121	0.10	39/62	0.39	2.68e-07	4.11e-03	blue
chr5	140249069	140249139	7/8/7/8	14/121	0.10	39/62	0.39	2.68e-07	4.11e-03	blue
chr5	140249069	140249139	7/8/7/8	14/121	0.10	39/62	0.39	2.68e-07	4.11e-03	blue
chr5	140249069	140249139	7/8/7/8	14/121	0.10	39/62	0.39	2.68e-07	4.11e-03	blue
chr5	140249069	140249139	7/8/7/8	14/121	0.10	39/62	0.39	2.68e-07	4.11e-03	blue
chr5	140249069	140249139	7/8/7/8	14/121	0.10	39/62	0.39	2.68e-07	4.11e-03	blue
chr5	140249069	140249139	7/8/7/8	14/121	0.10	39/62	0.39	2.68e-07	4.11e-03	blue
chr5	140249069	140249139	7/8/7/8	14/121	0.10	39/62	0.39	2.68e-07	4.11e-03	blue
chr5	140249069	140249139	7/8/7/8	14/121	0.10	39/62	0.39	2.68e-07	4.11e-03	blue
chr5	140249069	140249139	7/8/7/8	14/121	0.10	39/62	0.39	2.68e-07	4.11e-03	blue
chr5	140249069	140249139	7/8/7/8	14/121	0.10	39/62	0.39	2.68e-07	4.11e-03	blue
chr5	140735246	140735359	3/5/3/5	55/73	0.43	7/45	0.13	1.59e-04	3.12e-02	blue
chr5	140735246	140735359	3/5/3/5	55/73	0.43	7/45	0.13	1.59e-04	3.12e-02	blue
chr5	140735246	140735359	3/5/3/5	55/73	0.43	7/45	0.13	1.59e-04	3.12e-02	blue
chr5	140735246	140735359	3/5/3/5	55/73	0.43	7/45	0.13	1.59e-04	3.12e-02	blue
chr5	140740725	140740814	5/5/5/5	76/48	0.61	27/51	0.35	2.22e-04	9.94e-04	blue
chr5	140740725	140740814	5/5/5/5	76/48	0.61	27/51	0.35	2.22e-04	9.94e-04	blue
chr5	140740725	140740814	5/5/5/5	76/48	0.61	27/51	0.35	2.22e-04	9.94e-04	blue
chr5	140740725	140740814	5/5/5/5	76/48	0.61	27/51	0.35	2.22e-04	9.94e-04	blue
chr5	140740725	140740814	5/5/5/5	76/48	0.61	27/51	0.35	2.22e-04	9.94e-04	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140810519	140810569	3/3/6/6	1/30	0.03	35/75	0.32	1.26e-03	1.33e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140874315	140874398	0/2/3/5	9/15	0.38	2/30	0.06	3.58e-03	4.61e-02	blue
chr5	140900329	140900553	4/4/5/5	81/11	0.88	77/0	1.00	1.70e-03	2.99e-04	blue
chr5	148586802	148586945	5/5/5/5	90/17	0.84	76/34	0.69	9.08e-03	9.66e-03	blue
chr5	158631539	158631640	5/6/5/6	106/20	0.84	63/2	0.97	8.67e-03	8.46e-03	blue
chr5	159784771	159784863	3/6/3/6	107/5	0.96	28/7	0.80	3.39e-03	5.24e-03	blue
chr5	160094141	160094203	5/5/5/5	80/1	0.99	55/9	0.86	2.47e-03	6.84e-03	blue
chr5	168302358	168302587	5/6/5/6	149/16	0.90	71/30	0.70	2.83e-05	1.62e-03	blue
chr5	170233642	170233737	0/3/2/5	31/15	0.67	28/2	0.93	7.98e-03	2.81e-02	blue
chr5	171414580	171414736	1/4/3/6	38/14	0.73	12/27	0.31	5.97e-05	1.14e-02	blue
chr5	171414580	171414736	1/4/3/6	38/14	0.73	12/27	0.31	5.97e-05	1.14e-02	blue
chr5	171414580	171414736	1/4/3/6	38/14	0.73	12/27	0.31	5.97e-05	1.14e-02	blue
chr5	171524977	171525195	2/3/4/5	34/50	0.40	54/23	0.70	1.60e-04	3.66e-02	blue
chr5	172111407	172111500	4/6/4/6	63/79	0.44	18/53	0.25	7.05e-03	1.12e-02	blue
chr5	172501027	172501112	4/4/5/5	72/4	0.95	36/32	0.53	7.36e-09	4.10e-04	blue
chr5	172501027	172501112	4/4/5/5	72/4	0.95	36/32	0.53	7.36e-09	4.10e-04	blue
chr5	176083422	176083690	1/6/1/6	94/6	0.94	6/5	0.55	3.23e-05	1.96e-03	blue
chr5	176083422	176083690	1/6/1/6	94/6	0.94	6/5	0.55	3.23e-05	1.96e-03	blue
chr5	176386573	176386665	4/4/7/7	67/4	0.94	66/29	0.69	7.01e-05	1.14e-05	blue
chr5	177716038	177716166	1/3/3/5	49/2	0.96	33/9	0.79	9.28e-03	4.37e-02	blue
chr5	179327038	179327190	1/5/1/5	105/7	0.94	6/5	0.55	2.89e-05	7.44e-03	blue
chr5	179758178	179758204	3/5/3/5	149/4	0.97	32/5	0.86	5.10e-03	4.39e-02	blue
chr6	682042	682495	0/6/1/7	69/1	0.99	0/21	0.00	2.03e-20	1.68e-06	blue
chr6	3122249	3122382	1/5/2/6	65/0	1.00	22/5	0.81	3.60e-04	4.34e-05	blue
chr6	3122249	3122382	1/5/2/6	65/0	1.00	22/5	0.81	3.60e-04	4.34e-05	blue
chr6	3422934	3423242	4/5/4/5	85/9	0.90	49/17	0.74	6.30e-03	1.02e-02	blue
chr6	3422934	3423242	4/5/4/5	85/9	0.90	49/17	0.74	6.30e-03	1.02e-02	blue
chr6	5152642	5152786	0/2/3/5	2/29	0.06	29/6	0.83	5.39e-10	3.28e-03	blue
chr6	5152642	5152786	0/2/3/5	2/29	0.06	29/6	0.83	5.39e-10	3.28e-03	blue
chr6	6000211	6000263	1/1/5/5	2/9	0.18	0/65	0.00	4.94e-04	0.00e+00	blue
chr6	6453149	6453351	0/4/1/5	63/18	0.78	10/12	0.45	3.09e-03	2.98e-02	blue
chr6	7555831	7556075	0/6/1/7	103/8	0.93	4/7	0.36	5.44e-08	2.88e-04	blue
chr6	7808354	7808444	4/5/4/5	68/39	0.64	22/45	0.33	7.96e-05	1.23e-02	blue
chr6	10416337	10416400	1/5/1/5	7/77	0.08	7/9	0.44	1.83e-04	1.30e-02	blue
chr6	10416510	10416561	1/5/1/5	8/63	0.11	10/10	0.50	1.23e-04	1.55e-02	blue
chr6	17511642	17511943	0/2/3/5	29/19	0.60	44/6	0.88	1.74e-03	4.25e-02	blue
chr6	17691092	17691197	4/5/4/5	100/2	0.98	87/13	0.87	2.77e-03	4.23e-03	blue
chr6	18396991	18397194	2/5/2/5	97/1	0.99	36/5	0.88	3.11e-03	3.12e-03	blue
chr6	21192300	21192345	5/5/5/5	66/3	0.96	51/12	0.81	7.86e-03	2.50e-02	blue
chr6	21755969	21756052	1/5/1/5	80/0	1.00	13/4	0.76	9.38e-06	0.00e+00	blue
chr6	25925458	25925537	0/4/1/5	53/0	1.00	12/2	0.86	5.21e-03	1.62e-12	blue
chr6	31105147	31105185	1/5/1/5	79/2	0.98	7/4	0.64	1.94e-05	2.61e-03	blue
chr6	32026797	32026993	3/6/3/6	110/21	0.84	28/24	0.54	1.97e-05	1.60e-02	blue
chr6	33048875	33049000	1/5/1/5	99/6	0.94	10/5	0.67	5.25e-04	2.37e-03	blue
chr6	33393172	33393444	4/5/4/5	0/83	0.00	6/51	0.11	2.52e-03	4.80e-02	blue
chr6	34313396	34313702	0/2/3/5	24/6	0.80	41/0	1.00	2.76e-03	3.85e-03	blue
chr6	38996994	38997192	2/5/2/5	100/1	0.99	22/4	0.85	7.63e-04	5.39e-04	blue
chr6	41048950	41048994	1/4/2/5	76/0	1.00	29/4	0.88	1.99e-03	1.77e-02	blue
chr6	41048950	41048994	1/4/2/5	76/0	1.00	29/4	0.88	1.99e-03	1.77e-02	blue
chr6	41618591	41618817	1/4/2/5	57/5	0.92	10/16	0.38	7.90e-08	4.51e-02	blue
chr6	41756031	41756515	0/11/4/15	134/11	0.92	14/40	0.26	1.26e-21	2.64e-09	blue
chr6	43176995	43177166	4/5/4/5	96/0	1.00	53/9	0.85	1.21e-04	4.46e-02	blue
chr6	46633144	46633517	6/9/7/10	180/3	0.98	73/20	0.78	1.66e-08	2.39e-03	blue
chr6	46702276	46702330	6/6/6/6	18/84	0.18	42/56	0.43	1.01e-04	2.92e-03	blue
chr6	46702276	46702330	6/6/6/6	18/84	0.18	42/56	0.43	1.01e-04	2.92e-03	blue
chr6	54780466	54780535	7/7/7/7	105/1	0.99	75/12	0.86	3.94e-04	3.82e-05	blue
chr6	55963956	55964117	3/5/3/5	69/2	0.97	31/7	0.82	4.79e-03	4.23e-02	blue
chr6	57354216	57354336	1/6/1/6	138/10	0.93	13/6	0.68	5.39e-04	4.67e-03	blue
chr6	62579502	62579618	2/5/2/5	163/4	0.98	18/13	0.58	5.32e-13	5.79e-06	blue
chr6	65445069	65445149	1/5/1/5	77/8	0.91	9/8	0.53	9.77e-05	1.02e-02	blue
chr6	66105004	66105105	5/5/5/5	103/2	0.98	105/18	0.85	7.07e-04	9.09e-03	blue
chr6	73103242	73103345	1/1/5/5	6/4	0.60	65/7	0.90	8.48e-03	3.79e-02	blue
chr6	73934326	73934423	0/5/1/6	73/0	1.00	9/2	0.82	2.27e-04	0.00e+00	blue
chr6	73967902	73968036	0/4/1/5	51/0	1.00	10/2	0.83	3.05e-03	1.62e-12	blue
chr6	74160433	74160585	3/7/3/7	77/17	0.82	16/24	0.40	1.45e-06	4.16e-04	blue
chr6	74333715	74333924	1/5/1/5	69/0	1.00	7/4	0.64	2.76e-07	0.00e+00	blue
chr6	84108672	84108858	1/6/1/6	97/5	0.95	7/7	0.50	2.04e-07	1.95e-04	blue
chr6	86342692	86342766	1/5/1/5	68/0	1.00	13/2	0.87	2.30e-03	0.00e+00	blue
chr6	89498860	89498997	3/4/4/5	70/26	0.73	56/1	0.98	7.08e-05	8.11e-03	blue
chr6	89672068	89672130	5/5/5/5	142/0	1.00	98/11	0.90	1.08e-04	1.44e-02	blue
chr6	90330506	90330660	2/5/2/5	110/0	1.00	25/3	0.89	5.19e-04	1.19e-03	blue
chr6	90833405	90833475	3/7/3/7	109/6	0.95	25/8	0.76	9.95e-04	3.74e-04	blue
chr6	91296039	91296190	0/4/2/6	30/11	0.73	0/20	0.00	8.04e-08	2.46e-04	blue
chr6	105438744	105438930	1/5/1/5	94/3	0.97	13/4	0.76	1.21e-03	1.79e-02	blue
chr6	107759572	107759670	2/5/3/6	66/3	0.96	35/14	0.71	2.22e-04	1.36e-02	blue
chr6	108492167	108492271	6/6/6/6	10/106	0.09	27/57	0.32	2.35e-05	1.48e-02	blue
chr6	109276546	109276645	1/1/5/5	14/8	0.64	100/13	0.88	3.25e-03	4.07e-02	blue
chr6	109281077	109281238	0/2/3/5	6/16	0.27	33/5	0.87	3.13e-06	1.51e-02	blue
chr6	118969324	118969371	1/1/5/5	9/7	0.56	64/2	0.97	2.94e-06	2.85e-03	blue
chr6	118969324	118969371	1/1/5/5	9/7	0.56	64/2	0.97	2.94e-06	2.85e-03	blue
chr6	118969324	118969371	1/1/5/5	9/7	0.56	64/2	0.97	2.94e-06	2.85e-03	blue
chr6	119647435	119647530	1/5/2/6	78/1	0.99	16/4	0.80	6.32e-04	2.00e-04	blue
chr6	122837007	122837149	1/4/2/5	67/1	0.99	18/5	0.78	7.09e-04	1.35e-03	blue
chr6	123680902	123680965	2/6/2/6	116/5	0.96	15/11	0.58	1.42e-08	9.60e-06	blue
chr6	129241522	129241547	5/5/5/5	48/16	0.75	71/5	0.93	2.36e-03	2.79e-04	blue
chr6	129625598	129625650	5/5/6/6	78/23	0.77	69/3	0.96	7.37e-04	2.20e-04	blue
chr6	131361299	131361449	3/5/3/5	62/12	0.84	47/0	1.00	3.63e-03	2.07e-02	blue
chr6	131361299	131361449	3/5/3/5	62/12	0.84	47/0	1.00	3.63e-03	2.07e-02	blue
chr6	134576099	134576286	1/3/4/6	47/0	1.00	43/8	0.84	4.61e-03	1.43e-02	blue
chr6	137027578	137027797	3/5/3/5	128/5	0.96	26/9	0.74	2.90e-05	4.56e-02	blue
chr6	144384031	144384329	1/5/1/5	10/108	0.08	7/8	0.47	3.01e-05	2.57e-03	blue
chr6	144384031	144384329	1/5/1/5	10/108	0.08	7/8	0.47	3.01e-05	2.57e-03	blue
chr6	146637659	146637847	1/3/3/5	47/7	0.87	64/0	1.00	2.98e-03	1.03e-03	blue
chr6	148669212	148669421	0/3/2/5	45/0	1.00	25/7	0.78	1.00e-03	7.22e-03	blue
chr6	149313553	149313599	1/5/1/5	70/0	1.00	8/2	0.80	1.51e-04	0.00e+00	blue
chr6	149852891	149853055	3/6/4/7	78/22	0.78	71/0	1.00	2.30e-05	3.45e-03	blue
chr6	150528250	150528620	1/6/2/7	73/2	0.97	21/13	0.62	5.92e-07	3.59e-04	blue
chr6	151071712	151071773	5/5/5/5	125/2	0.98	68/17	0.80	4.17e-06	2.32e-03	blue
chr6	151092509	151092623	3/3/5/5	63/6	0.91	83/28	0.75	5.88e-03	6.09e-03	blue
chr6	152814887	152815136	5/5/5/5	111/1	0.99	72/9	0.89	1.57e-03	2.96e-02	blue
chr6	154542735	154542789	1/5/1/5	106/0	1.00	8/3	0.73	5.12e-08	0.00e+00	blue
chr6	154542735	154542789	1/5/1/5	106/0	1.00	8/3	0.73	5.12e-08	0.00e+00	blue
chr6	157876936	157877069	3/3/5/5	47/4	0.92	60/27	0.69	1.63e-03	3.84e-02	blue
chr6	158985919	158986044	6/7/6/7	62/69	0.47	66/30	0.69	1.30e-03	1.07e-02	blue
chr6	162337804	162337893	1/6/1/6	96/2	0.98	19/4	0.83	2.27e-03	2.47e-02	blue
chr6	162439293	162439349	2/5/2/5	59/31	0.66	33/1	0.97	3.48e-04	2.55e-02	blue
chr6	162439293	162439349	2/5/2/5	59/31	0.66	33/1	0.97	3.48e-04	2.55e-02	blue
chr6	162439293	162439349	2/5/2/5	59/31	0.66	33/1	0.97	3.48e-04	2.55e-02	blue
chr6	162532069	162532293	5/7/6/8	105/31	0.77	75/6	0.93	3.56e-03	2.01e-02	blue
chr6	162532069	162532293	5/7/6/8	105/31	0.77	75/6	0.93	3.56e-03	2.01e-02	blue
chr6	162532069	162532293	5/7/6/8	105/31	0.77	75/6	0.93	3.56e-03	2.01e-02	blue
chr6	162787727	162788079	1/5/2/6	79/5	0.94	27/13	0.68	8.75e-05	1.80e-03	blue
chr6	162787727	162788079	1/5/2/6	79/5	0.94	27/13	0.68	8.75e-05	1.80e-03	blue
chr6	163706325	163706701	1/5/1/5	61/0	1.00	13/4	0.76	1.00e-04	0.00e+00	blue
chr6	163706325	163706701	1/5/1/5	61/0	1.00	13/4	0.76	1.00e-04	0.00e+00	blue
chr6	166013347	166013561	2/3/4/5	20/14	0.59	49/0	1.00	8.37e-07	2.78e-02	blue
chr6	166013347	166013561	2/3/4/5	20/14	0.59	49/0	1.00	8.37e-07	2.78e-02	blue
chr6	166746926	166746973	5/5/5/5	35/46	0.43	60/18	0.77	1.47e-05	9.03e-03	blue
chr6	166746982	166747069	3/5/3/5	19/52	0.27	21/17	0.55	3.26e-03	4.51e-02	blue
chr6	166915416	166915537	5/5/5/5	76/0	1.00	96/26	0.79	1.57e-05	2.23e-02	blue
chr6	167186048	167186202	4/4/5/5	74/3	0.96	80/20	0.80	1.58e-03	1.94e-02	blue
chr7	290158	290218	3/5/3/5	66/0	1.00	34/6	0.85	1.20e-03	1.69e-02	blue
chr7	722110	722178	5/5/5/5	92/1	0.99	75/14	0.84	3.26e-04	4.40e-02	blue
chr7	1137411	1137517	1/5/1/5	91/5	0.95	7/5	0.58	3.99e-05	1.46e-03	blue
chr7	1160218	1160292	1/5/1/5	83/5	0.94	10/4	0.71	5.04e-03	1.59e-02	blue
chr7	1858577	1858651	1/5/1/5	70/4	0.95	6/4	0.60	4.69e-04	4.40e-02	blue
chr7	2170394	2170529	1/6/1/6	132/16	0.89	6/6	0.50	1.50e-04	5.44e-03	blue
chr7	2251294	2251548	4/6/4/6	107/4	0.96	39/8	0.83	3.61e-03	2.19e-02	blue
chr7	2315355	2315429	1/7/1/7	185/4	0.98	14/3	0.82	7.11e-04	5.65e-03	blue
chr7	2444210	2444339	1/5/1/5	0/59	0.00	2/11	0.15	2.25e-03	0.00e+00	blue
chr7	2444350	2444677	1/6/1/6	2/75	0.03	5/6	0.45	8.93e-07	1.06e-04	blue
chr7	2609777	2609854	1/6/1/6	78/4	0.95	7/4	0.64	4.70e-04	2.19e-03	blue
chr7	2641479	2641709	3/6/3/6	122/8	0.94	27/10	0.73	3.03e-04	1.37e-02	blue
chr7	2946952	2947162	1/5/2/6	93/2	0.98	23/8	0.74	2.24e-05	4.69e-05	blue
chr7	4011804	4012000	2/9/2/9	130/6	0.96	20/7	0.74	1.64e-04	4.53e-04	blue
chr7	4726854	4726946	4/5/4/5	102/2	0.98	44/6	0.88	8.33e-03	4.06e-02	blue
chr7	4746691	4747204	2/7/2/7	66/14	0.82	14/22	0.39	2.64e-06	5.66e-03	blue
chr7	5442979	5443070	6/6/7/7	54/23	0.70	97/3	0.97	5.55e-07	5.04e-04	blue
chr7	5447692	5447756	1/5/1/5	34/18	0.65	0/10	0.00	1.42e-04	8.73e-03	blue
chr7	5820284	5820447	0/3/3/6	0/40	0.00	38/0	1.00	0.00e+00	0.00e+00	blue
chr7	5864463	5864536	0/3/2/5	38/0	1.00	16/7	0.70	3.01e-04	2.71e-03	blue
chr7	6022054	6022124	3/3/6/6	42/20	0.68	110/3	0.97	2.96e-08	1.69e-02	blue
chr7	18535499	18535585	1/5/1/5	2/69	0.03	8/5	0.62	1.85e-09	1.05e-04	blue
chr7	20708824	20708889	1/5/1/5	67/3	0.96	12/5	0.71	1.30e-03	4.53e-03	blue
chr7	21935440	21935496	2/5/2/5	70/3	0.96	21/6	0.78	4.96e-03	4.29e-02	blue
chr7	22232890	22233156	0/5/1/6	86/0	1.00	11/2	0.85	2.38e-04	0.00e+00	blue
chr7	22311684	22311854	0/4/1/5	41/2	0.95	4/8	0.33	8.44e-07	4.40e-03	blue
chr7	24849865	24849998	1/4/2/5	119/0	1.00	27/8	0.77	8.49e-08	3.83e-03	blue
chr7	38513131	38513176	2/6/2/6	186/7	0.96	16/4	0.80	1.64e-03	8.06e-03	blue
chr7	38560861	38561035	2/3/4/5	57/3	0.95	42/24	0.64	1.83e-05	3.31e-02	blue
chr7	39170695	39170763	4/4/5/5	36/46	0.44	59/31	0.66	4.34e-03	1.11e-02	blue
chr7	39825508	39825772	6/8/6/8	190/18	0.91	88/45	0.66	5.10e-09	1.26e-03	blue
chr7	40201588	40201786	4/5/9/10	84/3	0.97	100/56	0.64	1.55e-08	1.59e-04	blue
chr7	44328080	44328190	5/5/5/5	79/6	0.93	67/19	0.78	5.40e-03	1.71e-02	blue
chr7	47564260	47564324	7/7/7/7	165/12	0.93	105/22	0.83	4.02e-03	5.01e-03	blue
chr7	48241240	48241527	0/3/2/5	42/1	0.98	11/13	0.46	5.60e-07	1.38e-02	blue
chr7	50016424	50016480	1/1/5/5	16/2	0.89	79/0	1.00	2.76e-03	0.00e+00	blue
chr7	56020011	56020198	0/4/1/5	0/52	0.00	2/12	0.14	5.64e-03	1.62e-12	blue
chr7	57200725	57200864	1/5/1/5	65/7	0.90	5/11	0.31	1.19e-07	3.88e-03	blue
chr7	66254391	66254485	3/3/6/6	29/7	0.81	89/2	0.98	6.41e-04	3.41e-03	blue
chr7	69832180	69832358	3/5/4/6	71/0	1.00	47/7	0.87	1.79e-03	1.82e-02	blue
chr7	69832180	69832358	3/5/4/6	71/0	1.00	47/7	0.87	1.79e-03	1.82e-02	blue
chr7	70682862	70683150	4/6/6/8	93/9	0.91	63/31	0.67	2.77e-05	4.55e-05	blue
chr7	70749198	70749371	2/5/3/6	62/5	0.93	19/16	0.54	5.73e-06	2.63e-03	blue
chr7	72681521	72681585	1/4/2/5	59/0	1.00	30/7	0.81	5.21e-04	7.46e-05	blue
chr7	73625880	73626076	5/9/5/9	68/124	0.35	9/96	0.09	4.49e-07	7.81e-03	blue
chr7	73625880	73626076	5/9/5/9	68/124	0.35	9/96	0.09	4.49e-07	7.81e-03	blue
chr7	74258172	74258225	2/5/2/5	108/4	0.96	38/12	0.76	5.68e-05	3.73e-03	blue
chr7	75300235	75300480	0/3/2/5	45/8	0.85	9/36	0.20	1.21e-10	6.09e-04	blue
chr7	76647491	76647756	1/9/1/9	182/7	0.96	7/4	0.64	3.86e-06	1.28e-05	blue
chr7	78962531	78962721	3/3/5/5	53/1	0.98	74/14	0.84	8.15e-03	4.29e-02	blue
chr7	83746829	83746896	2/5/2/5	99/2	0.98	44/6	0.88	9.68e-03	4.20e-02	blue
chr7	87483923	87484019	1/5/1/5	71/3	0.96	9/4	0.69	1.09e-03	3.26e-02	blue
chr7	88819249	88819469	2/2/5/5	19/16	0.54	84/10	0.89	1.01e-05	4.23e-02	blue
chr7	91642526	91642556	5/5/5/5	61/1	0.98	66/11	0.86	8.18e-03	3.00e-03	blue
chr7	91959878	91959952	4/5/4/5	80/16	0.83	97/2	0.98	4.12e-04	1.74e-03	blue
chr7	94550631	94550690	3/5/3/5	86/4	0.96	25/7	0.78	3.11e-03	1.13e-03	blue
chr7	96628015	96628244	1/5/1/5	0/60	0.00	2/11	0.15	2.07e-03	0.00e+00	blue
chr7	100342703	100342806	4/8/4/8	73/57	0.56	10/43	0.19	4.32e-06	4.05e-05	blue
chr7	101478232	101478396	1/2/4/5	20/16	0.56	58/10	0.85	8.62e-04	3.36e-02	blue
chr7	101478232	101478396	1/2/4/5	20/16	0.56	58/10	0.85	8.62e-04	3.36e-02	blue
chr7	101868275	101868360	3/4/4/5	60/0	1.00	73/10	0.88	5.30e-03	4.12e-02	blue
chr7	101868275	101868360	3/4/4/5	60/0	1.00	73/10	0.88	5.30e-03	4.12e-02	blue
chr7	101868275	101868360	3/4/4/5	60/0	1.00	73/10	0.88	5.30e-03	4.12e-02	blue
chr7	102239810	102239880	5/5/5/5	49/25	0.66	67/7	0.91	3.25e-04	9.86e-03	blue
chr7	104496758	104496930	3/4/5/6	52/0	1.00	43/10	0.81	9.91e-04	2.39e-02	blue
chr7	105502045	105502187	3/5/3/5	66/3	0.96	29/8	0.78	5.44e-03	4.31e-02	blue
chr7	119975740	119975830	4/4/5/5	40/0	1.00	60/12	0.83	6.29e-03	3.65e-02	blue
chr7	130130155	130130229	5/5/5/5	87/83	0.51	52/111	0.32	3.63e-04	6.66e-04	blue
chr7	130130155	130130229	5/5/5/5	87/83	0.51	52/111	0.32	3.63e-04	6.66e-04	blue
chr7	130130970	130131268	0/1/8/9	7/8	0.47	2/102	0.02	8.95e-10	3.39e-05	blue
chr7	130714459	130714542	5/5/6/6	58/1	0.98	65/35	0.65	1.25e-06	3.32e-03	blue
